show,season,unique_id,full_name,episode,action
Bachelorette,9,09_MICHAEL_G,Michael Garofola,6,D6
Bachelorette,9,09_MICHAEL_G,Michael Garofola,7,D1
Bachelorette,9,09_MIKE_X,Mike,1,E
Bachelorette,9,09_MIKEY_T,Mikey Tenerelli,5,E
Bachelorette,9,09_MIKEY_T,Mikey Tenerelli,2,D14
Bachelorette,9,09_MIKEY_T,Mikey Tenerelli,3,D10
Bachelorette,9,09_MIKEY_T,Mikey Tenerelli,4,D10
Bachelorette,9,09_MIKEY_T,Mikey Tenerelli,5,D7
Bachelorette,9,09_NICK_M,Nick Mucci,1,R1
Bachelorette,9,09_NICK_M,Nick Mucci,2,E
Bachelorette,9,09_NICK_M,Nick Mucci,2,D14
Bachelorette,9,09_NICK_R,Nick Roy,1,E
Bachelorette,9,09_ROBERT_G,Robert Graham,2,E
Bachelorette,9,09_WILL_R,Will Reese,2,E
Bachelorette,9,09_WILL_R,Will Reese,2,D14
Bachelorette,9,09_ZACK_K,Zack Kalter,4,E
Bachelorette,9,09_ZACK_K,Zack Kalter,2,D14
Bachelorette,9,09_ZACK_K,Zack Kalter,3,D10
Bachelorette,9,09_ZAK_W,Zak Waddell,1,R1
Bachelorette,9,09_ZAK_W,Zak Waddell,4,R
Bachelorette,9,09_ZAK_W,Zak Waddell,6,R
Bachelorette,9,09_ZAK_W,Zak Waddell,8,E
Bachelorette,9,09_ZAK_W,Zak Waddell,2,D14
Bachelorette,9,09_ZAK_W,Zak Waddell,3,D5
Bachelorette,9,09_ZAK_W,Zak Waddell,4,D10
Bachelorette,9,09_ZAK_W,Zak Waddell,5,D7
Bachelorette,9,09_ZAK_W,Zak Waddell,6,D1
Bachelorette,9,09_ZAK_W,Zak Waddell,7,D2
Bachelorette,9,09_ZAK_W,Zak Waddell,8,D1
Bachelor,10,10_ALEXIS_Y,Alexis Young,2,E
Bachelor,10,10_ALEXIS_Y,Alexis Young,2,D7
Bachelor,10,10_AMANDA_H,Amanda Hackney,3,E
Bachelor,10,10_AMANDA_H,Amanda Hackney,2,D7
Bachelor,10,10_AMANDA_H,Amanda Hackney,3,D4
Bachelor,10,10_AMBER_A,Amber Alchalabi,4,R
Bachelor,10,10_AMBER_A,Amber Alchalabi,6,E
Bachelor,10,10_AMBER_A,Amber Alchalabi,2,D7
Bachelor,10,10_AMBER_A,Amber Alchalabi,3,D5
Bachelor,10,10_AMBER_A,Amber Alchalabi,4,D1
Bachelor,10,10_AMBER_A,Amber Alchalabi,5,D4
Bachelor,10,10_AMBER_A,Amber Alchalabi,6,D1
Bachelor,10,10_BEVIN_P,Bevin Nicole Powers,3,R
Bachelor,10,10_BEVIN_P,Bevin Nicole Powers,8,E
Bachelor,10,10_BEVIN_P,Bevin Nicole Powers,2,D7
Bachelor,10,10_BEVIN_P,Bevin Nicole Powers,4,D4
Bachelor,10,10_BEVIN_P,Bevin Nicole Powers,5,D4
Bachelor,10,10_BEVIN_P,Bevin Nicole Powers,6,D1
Bachelor,10,10_BEVIN_P,Bevin Nicole Powers,7,D1
Bachelor,10,10_BEVIN_P,Bevin Nicole Powers,8,D1
Bachelor,10,10_BLAKENEY_R,Blakeney Rowe,1,E
Bachelor,10,10_CANDICE_D,Candice DeCost,1,E
Bachelor,10,10_CATHERINE_W,Catherine Warren,1,E
Bachelor,10,10_DANIELLE_I,Danielle Imwalle,7,E
Bachelor,10,10_DANIELLE_I,Danielle Imwalle,2,D7
Bachelor,10,10_DANIELLE_I,Danielle Imwalle,3,D4
Bachelor,10,10_DANIELLE_I,Danielle Imwalle,4,D4
Bachelor,10,10_DANIELLE_I,Danielle Imwalle,5,D4
Bachelor,10,10_DANIELLE_I,Danielle Imwalle,6,D1
Bachelor,10,10_DANIELLE_I,Danielle Imwalle,7,D1
Bachelor,10,10_DANIELLE_V,Danielle Vallis,1,E
Bachelor,10,10_ERIN_P,Erin Parker,3,E
Bachelor,10,10_ERIN_P,Erin Parker,2,D7
Bachelor,10,10_ERIN_P,Erin Parker,3,D4
Bachelor,10,10_JACKIE_T,Jackie Topelli,1,E
Bachelor,10,10_JEANETTE_A,Jeanette Alvarez,1,E
Bachelor,10,10_JESSICA_D,Jessica Devallo,1,E
Bachelor,10,10_KATE_B,Kate Brockhouse,4,E
Bachelor,10,10_KATE_B,Kate Brockhouse,2,D7
Bachelor,10,10_KATE_B,Kate Brockhouse,3,D4
Bachelor,10,10_KATE_B,Kate Brockhouse,4,D4
Bachelor,10,10_LINDA_M,Linda Malek,1,E
Bachelor,10,10_LINDSAY_S,Lindsay Smith,1,E
Bachelor,10,10_NICOLE_C,Nicole Clary,4,E
Bachelor,10,10_NICOLE_C,Nicole Clary,2,D7
Bachelor,10,10_NICOLE_C,Nicole Clary,3,D5
Bachelor,10,10_NICOLE_C,Nicole Clary,4,D4
Bachelor,10,10_PEYTON_W,Peyton Wright,3,ED
Bachelor,10,10_PEYTON_W,Peyton Wright,2,D7
Bachelor,10,10_PEYTON_W,Peyton Wright,3,D2
Bachelor,10,10_STEPHANIE_T,Stephanie Tipper,1,R1
Bachelor,10,10_STEPHANIE_T,Stephanie Tipper,2,R
Bachelor,10,10_STEPHANIE_T,Stephanie Tipper,4,E
Bachelor,10,10_STEPHANIE_T,Stephanie Tipper,2,D1
Bachelor,10,10_STEPHANIE_T,Stephanie Tipper,3,D5
Bachelor,10,10_STEPHANIE_T,Stephanie Tipper,4,D4
Bachelor,10,10_STEPHANIE_W,Stephanie Wilhite,5,E
Bachelor,10,10_STEPHANIE_W,Stephanie Wilhite,2,D7
Bachelor,10,10_STEPHANIE_W,Stephanie Wilhite,3,D5
Bachelor,10,10_STEPHANIE_W,Stephanie Wilhite,4,D4
Bachelor,10,10_STEPHANIE_W,Stephanie Wilhite,5,D1
Bachelor,10,10_SUSAN_A,Susan Anderson,2,E
Bachelor,10,10_SUSAN_A,Susan Anderson,2,D7
Bachelor,10,10_TESSA_H,Tessa Horst,3,R
Bachelor,10,10_TESSA_H,Tessa Horst,8,W
Bachelor,10,10_TESSA_H,Tessa Horst,2,D7
Bachelor,10,10_TESSA_H,Tessa Horst,3,D2
Bachelor,10,10_TESSA_H,Tessa Horst,4,D4
Bachelor,10,10_TESSA_H,Tessa Horst,5,D1
Bachelor,10,10_TESSA_H,Tessa Horst,6,D1
Bachelor,10,10_TESSA_H,Tessa Horst,7,D1
Bachelor,10,10_TESSA_H,Tessa Horst,8,D1
Bachelor,10,10_TIFFANY_F,Tiffany Warren,1,E
Bachelor,10,10_TIFFANY_W,Tiffany Forester,2,E
Bachelor,10,10_TIFFANY_W,Tiffany Forester,2,D7
Bachelor,10,10_TINA_W,Tina Wu,5,E
Bachelor,10,10_TINA_W,Tina Wu,2,D7
Bachelor,10,10_TINA_W,Tina Wu,3,D5
Bachelor,10,10_TINA_W,Tina Wu,4,D4
Bachelor,10,10_TINA_W,Tina Wu,5,D4
Bachelorette,10,10_ANDREW_P,Andrew Poole,5,E
Bachelorette,10,10_ANDREW_P,Andrew Poole,3,D12
Bachelorette,10,10_ANDREW_P,Andrew Poole,4,D6
Bachelorette,10,10_ANDREW_P,Andrew Poole,5,D9
Bachelorette,10,10_BRADLEY_W,Bradley Wisk,3,E
Bachelorette,10,10_BRADLEY_W,Bradley Wisk,2,D14
Bachelorette,10,10_BRADLEY_W,Bradley Wisk,3,D12
Bachelorette,10,10_BRETT_M,Brett Melnick,3,E
Bachelorette,10,10_BRETT_M,Brett Melnick,2,D14
Bachelorette,10,10_BRETT_M,Brett Melnick,3,D12
Bachelorette,10,10_BRIAN_O,Brian Osborne,4,R
Bachelorette,10,10_BRIAN_O,Brian Osborne,5,R
Bachelorette,10,10_BRIAN_O,Brian Osborne,7,E
Bachelorette,10,10_BRIAN_O,Brian Osborne,2,D14
Bachelorette,10,10_BRIAN_O,Brian Osborne,3,D12
Bachelorette,10,10_BRIAN_O,Brian Osborne,4,D6
Bachelorette,10,10_BRIAN_O,Brian Osborne,5,D1
Bachelorette,10,10_BRIAN_O,Brian Osborne,6,D6
Bachelorette,10,10_BRIAN_O,Brian Osborne,7,D4
Bachelorette,10,10_CARL_K,Carl King,2,E
Bachelorette,10,10_CARL_K,Carl King,2,D14
Bachelorette,10,10_CHRIS_S,Chris Soules,2,R
Bachelorette,10,10_CHRIS_S,Chris Soules,6,R
Bachelorette,10,10_CHRIS_S,Chris Soules,9,ED
Bachelorette,10,10_CHRIS_S,Chris Soules,2,D1
Bachelorette,10,10_CHRIS_S,Chris Soules,5,D9
Bachelorette,10,10_CHRIS_S,Chris Soules,6,D6
Bachelorette,10,10_CHRIS_S,Chris Soules,7,D4
Bachelorette,10,10_CHRIS_S,Chris Soules,8,D1
Bachelorette,10,10_CHRIS_S,Chris Soules,9,D1
Bachelorette,10,10_CODY_S,Cody Sattler,6,ED
Bachelorette,10,10_CODY_S,Cody Sattler,2,D14
Bachelorette,10,10_CODY_S,Cody Sattler,3,D12
Bachelorette,10,10_CODY_S,Cody Sattler,4,D6
Bachelorette,10,10_CODY_S,Cody Sattler,5,D9
Bachelorette,10,10_CODY_S,Cody Sattler,6,D1
Bachelorette,10,10_CRAIG_M,Craig Muhlbauer,2,E
Bachelorette,10,10_CRAIG_M,Craig Muhlbauer,2,D14
Bachelorette,10,10_DYLAN_P,Dylan Petitt,4,R
Bachelorette,10,10_DYLAN_P,Dylan Petitt,7,E
Bachelorette,10,10_DYLAN_P,Dylan Petitt,2,D14
Bachelorette,10,10_DYLAN_P,Dylan Petitt,4,D1
Bachelorette,10,10_DYLAN_P,Dylan Petitt,5,D9
Bachelorette,10,10_DYLAN_P,Dylan Petitt,6,D6
Bachelorette,10,10_DYLAN_P,Dylan Petitt,7,D4
Bachelorette,10,10_EMIL_S,Emil Schaffroth,1,E
Bachelorette,10,10_ERIC_H,Eric Hill,2,R
Bachelorette,10,10_ERIC_H,Eric Hill,4,EU
Bachelorette,10,10_ERIC_H,Eric Hill,2,D1
Bachelorette,10,10_ERIC_H,Eric Hill,3,D12
Bachelorette,10,10_ERIC_H,Eric Hill,4,D6
Bachelorette,10,10_JASON_L,Jason Leep,1,E
Bachelorette,10,10_JJ_O,J.J. O'Brien,3,R
Bachelorette,10,10_JJ_O,J.J. O'Brien,5,R
Bachelorette,10,10_JJ_O,J.J. O'Brien,6,E
Bachelorette,10,10_JJ_O,J.J. O'Brien,3,D1
Bachelorette,10,10_JJ_O,J.J. O'Brien,5,D9
Bachelorette,10,10_JJ_O,J.J. O'Brien,6,D6
Bachelorette,10,10_JOSH_B,Josh Bauer,1,E
Bachelorette,10,10_JOSH_M,Josh Murray,3,R
Bachelorette,10,10_JOSH_M,Josh Murray,5,R
Bachelorette,10,10_JOSH_M,Josh Murray,10,W
Bachelorette,10,10_JOSH_M,Josh Murray,2,D14
Bachelorette,10,10_JOSH_M,Josh Murray,3,D12
Bachelorette,10,10_JOSH_M,Josh Murray,5,D1
Bachelorette,10,10_JOSH_M,Josh Murray,6,D6
Bachelorette,10,10_JOSH_M,Josh Murray,7,D1
Bachelorette,10,10_JOSH_M,Josh Murray,8,D1
Bachelorette,10,10_JOSH_M,Josh Murray,9,D1
Bachelorette,10,10_JOSH_M,Josh Murray,10,D1
Bachelorette,10,10_MARCUS_G,Marcus Grodd,2,R
Bachelorette,10,10_MARCUS_G,Marcus Grodd,4,R
Bachelorette,10,10_MARCUS_G,Marcus Grodd,8,E
Bachelorette,10,10_MARCUS_G,Marcus Grodd,2,D14
Bachelorette,10,10_MARCUS_G,Marcus Grodd,3,D12
Bachelorette,10,10_MARCUS_G,Marcus Grodd,4,D1
Bachelorette,10,10_MARCUS_G,Marcus Grodd,5,D9
Bachelorette,10,10_MARCUS_G,Marcus Grodd,6,D6
Bachelorette,10,10_MARCUS_G,Marcus Grodd,7,D1
Bachelorette,10,10_MARCUS_G,Marcus Grodd,8,D1
Bachelorette,10,10_MARQUEL_M,Marquel Martin,5,E
Bachelorette,10,10_MARQUEL_M,Marquel Martin,2,D14
Bachelorette,10,10_MARQUEL_M,Marquel Martin,3,D12
Bachelorette,10,10_MARQUEL_M,Marquel Martin,4,D6
Bachelorette,10,10_MARQUEL_M,Marquel Martin,5,D9
Bachelorette,10,10_MIKE_C,Mike Campanelli,1,E
Bachelorette,10,10_NICK_S,Nick Sutter,2,E
Bachelorette,10,10_NICK_S,Nick Sutter,2,D14
Bachelorette,10,10_NICK_V,Nick Viall,1,R1
Bachelorette,10,10_NICK_V,Nick Viall,3,R
Bachelorette,10,10_NICK_V,Nick Viall,6,R
Bachelorette,10,10_NICK_V,Nick Viall,7,R
Bachelorette,10,10_NICK_V,Nick Viall,10,EU
Bachelorette,10,10_NICK_V,Nick Viall,3,D1
Bachelorette,10,10_NICK_V,Nick Viall,4,D6
Bachelorette,10,10_NICK_V,Nick Viall,5,D9
Bachelorette,10,10_NICK_V,Nick Viall,6,D1
Bachelorette,10,10_NICK_V,Nick Viall,7,D4
Bachelorette,10,10_NICK_V,Nick Viall,8,D1
Bachelorette,10,10_NICK_V,Nick Viall,9,D1
Bachelorette,10,10_NICK_V,Nick Viall,10,D1
Bachelorette,10,10_PATRICK_J,Patrick Jagodzinski,5,E
Bachelorette,10,10_PATRICK_J,Patrick Jagodzinski,2,D14
Bachelorette,10,10_PATRICK_J,Patrick Jagodzinski,3,D12
Bachelorette,10,10_PATRICK_J,Patrick Jagodzinski,5,D9
Bachelorette,10,10_RON_W,Ron Worrell,3,EQ
Bachelorette,10,10_RON_W,Ron Worrell,2,D14
Bachelorette,10,10_RON_W,Ron Worrell,3,D12
Bachelorette,10,10_RUDIE_D,Rudie Dane,1,E
Bachelorette,10,10_STEVEN_W,Steven Woolworth,1,E
Bachelorette,10,10_TASOS_H,Tasos Hernandez,4,E
Bachelorette,10,10_TASOS_H,Tasos Hernandez,2,D14
Bachelorette,10,10_TASOS_H,Tasos Hernandez,3,D12
Bachelor,11,11_BETTINA_B,Bettina Bell,4,R
Bachelor,11,11_BETTINA_B,Bettina Bell,7,E
Bachelor,11,11_BETTINA_B,Bettina Bell,2,D7
Bachelor,11,11_BETTINA_B,Bettina Bell,3,D5
Bachelor,11,11_BETTINA_B,Bettina Bell,4,D6
Bachelor,11,11_BETTINA_B,Bettina Bell,5,D1
Bachelor,11,11_BETTINA_B,Bettina Bell,6,D1
Bachelor,11,11_BETTINA_B,Bettina Bell,7,D1
Bachelor,11,11_DEANNA_P,Deanna Pappas,2,R
Bachelor,11,11_DEANNA_P,Deanna Pappas,4,R
Bachelor,11,11_DEANNA_P,Deanna Pappas,8,E
Bachelor,11,11_DEANNA_P,Deanna Pappas,2,D7
Bachelor,11,11_DEANNA_P,Deanna Pappas,3,D6
Bachelor,11,11_DEANNA_P,Deanna Pappas,4,D2
Bachelor,11,11_DEANNA_P,Deanna Pappas,5,D4
Bachelor,11,11_DEANNA_P,Deanna Pappas,6,D1
Bachelor,11,11_DEANNA_P,Deanna Pappas,7,D1
Bachelor,11,11_DEANNA_P,Deanna Pappas,8,D1
Bachelor,11,11_ERIN_G,Erin Gardner,2,E
Bachelor,11,11_ERIN_G,Erin Gardner,2,D7
Bachelor,11,11_HILARY_R,Hillary Reisinger,3,R
Bachelor,11,11_HILARY_R,Hillary Reisinger,5,E
Bachelor,11,11_HILARY_R,Hillary Reisinger,2,D7
Bachelor,11,11_HILARY_R,Hillary Reisinger,3,D1
Bachelor,11,11_HILARY_R,Hillary Reisinger,4,D6
Bachelor,11,11_HILARY_R,Hillary Reisinger,5,D4
Bachelor,11,11_JADE_B,Jade Beazley,4,ED
Bachelor,11,11_JADE_B,Jade Beazley,2,D7
Bachelor,11,11_JADE_B,Jade Beazley,3,D5
Bachelor,11,11_JADE_B,Jade Beazley,4,D2
Bachelor,11,11_JENNI_C,Jenni Croft,1,R1
Bachelor,11,11_JENNI_C,Jenni Croft,4,R
Bachelor,11,11_JENNI_C,Jenni Croft,8,E
Bachelor,11,11_JENNI_C,Jenni Croft,2,D7
Bachelor,11,11_JENNI_C,Jenni Croft,3,D6
Bachelor,11,11_JENNI_C,Jenni Croft,4,D1
Bachelor,11,11_JENNI_C,Jenni Croft,5,D4
Bachelor,11,11_JENNI_C,Jenni Croft,6,D1
Bachelor,11,11_JENNI_C,Jenni Croft,7,D1
Bachelor,11,11_JENNI_C,Jenni Croft,8,D1
Bachelor,11,11_JESSICA_K,Jessica Kiss,1,E
Bachelor,11,11_JULI_G,Juli Gilliam,1,E
Bachelor,11,11_KIM_O,Kim Orville,1,E
Bachelor,11,11_KRISTY_K,Kristy Katzmann,3,R
Bachelor,11,11_KRISTY_K,Kristy Katzmann,5,E
Bachelor,11,11_KRISTY_K,Kristy Katzmann,2,D7
Bachelor,11,11_KRISTY_K,Kristy Katzmann,3,D5
Bachelor,11,11_KRISTY_K,Kristy Katzmann,4,D6
Bachelor,11,11_KRISTY_K,Kristy Katzmann,5,D4
Bachelor,11,11_LINDSEY_H,Lindsey Hawkins,3,E
Bachelor,11,11_LINDSEY_H,Lindsey Hawkins,2,D7
Bachelor,11,11_LINDSEY_H,Lindsey Hawkins,3,D6
Bachelor,11,11_LORI_L,Lori Langley,1,E
Bachelor,11,11_MALLORY_S,Mallory Simons,2,E
Bachelor,11,11_MALLORY_S,Mallory Simons,2,D7
Bachelor,11,11_MCCARTEN_D,McCarten Delaney,4,E
Bachelor,11,11_MCCARTEN_D,McCarten Delaney,2,D7
Bachelor,11,11_MCCARTEN_D,McCarten Delaney,3,D6
Bachelor,11,11_MCCARTEN_D,McCarten Delaney,4,D6
Bachelor,11,11_MELISSA_B,Melissa Buschel,1,E
Bachelor,11,11_MICHELE_L,Michele Leavy,2,EQ
Bachelor,11,11_MORGAN_B,Morgan Becker,1,E
Bachelor,11,11_NATALIE_V,Natalie Velasco,1,E
Bachelor,11,11_REGINA_D,Regina Doringa,1,E
Bachelor,11,11_SARAH_N,Sarah Newlon,2,R
Bachelor,11,11_SARAH_N,Sarah Newlon,3,E
Bachelor,11,11_SARAH_N,Sarah Newlon,2,D7
Bachelor,11,11_SARAH_N,Sarah Newlon,3,D6
Bachelor,11,11_SHEENA_S,Sheena Stewart,6,E
Bachelor,11,11_SHEENA_S,Sheena Stewart,2,D7
Bachelor,11,11_SHEENA_S,Sheena Stewart,3,D5
Bachelor,11,11_SHEENA_S,Sheena Stewart,4,D6
Bachelor,11,11_SHEENA_S,Sheena Stewart,5,D1
Bachelor,11,11_SHEENA_S,Sheena Stewart,6,D1
Bachelor,11,11_SOLISA_S,Solisa Shoop,3,E
Bachelor,11,11_SOLISA_S,Solisa Shoop,2,D7
Bachelor,11,11_SOLISA_S,Solisa Shoop,3,D5
Bachelor,11,11_STEPHY_K,"Estefania ""Stephy"" Kootz",3,R
Bachelor,11,11_STEPHY_K,"Estefania ""Stephy"" Kootz",4,E
Bachelor,11,11_STEPHY_K,"Estefania ""Stephy"" Kootz",2,D7
Bachelor,11,11_STEPHY_K,"Estefania ""Stephy"" Kootz",3,D6
Bachelor,11,11_STEPHY_K,"Estefania ""Stephy"" Kootz",4,D6
Bachelor,11,11_SUSAN_S,Susan Stein,1,E
Bachelor,11,11_TAUNI_N,Tauni Nessler,1,E
Bachelorette,11,11_BEN_H,Ben Higgins,3,R
Bachelorette,11,11_BEN_H,Ben Higgins,5,R
Bachelorette,11,11_BEN_H,Ben Higgins,8,E
Bachelorette,11,11_BEN_H,Ben Higgins,2,D8
Bachelorette,11,11_BEN_H,Ben Higgins,3,D6
Bachelorette,11,11_BEN_H,Ben Higgins,4,D5
Bachelorette,11,11_BEN_H,Ben Higgins,5,D1
Bachelorette,11,11_BEN_H,Ben Higgins,6,D5
Bachelorette,11,11_BEN_H,Ben Higgins,7,D1
Bachelorette,11,11_BEN_H,Ben Higgins,8,D1
Bachelorette,11,11_BEN_Z,Ben Zorn,2,R
Bachelorette,11,11_BEN_Z,Ben Zorn,3,R
Bachelorette,11,11_BEN_Z,Ben Zorn,6,E
Bachelorette,11,11_BEN_Z,Ben Zorn,2,D8
Bachelorette,11,11_BEN_Z,Ben Zorn,3,D1
Bachelorette,11,11_BEN_Z,Ben Zorn,4,D8
Bachelorette,11,11_BEN_Z,Ben Zorn,5,D9
Bachelorette,11,11_BEN_Z,Ben Zorn,6,D5
Bachelorette,11,11_BRADLEY_C,Bradley Cox,1,E
Bachelorette,11,11_BRADY_T,Brady Toops,1,EQ
Bachelorette,11,11_CHRIS_S,Chris Strandburg,4,R
Bachelorette,11,11_CHRIS_S,Chris Strandburg,7,ED
Bachelorette,11,11_CHRIS_S,Chris Strandburg,2,D7
Bachelorette,11,11_CHRIS_S,Chris Strandburg,3,D6
Bachelorette,11,11_CHRIS_S,Chris Strandburg,4,D5
Bachelorette,11,11_CHRIS_S,Chris Strandburg,5,D9
Bachelorette,11,11_CHRIS_S,Chris Strandburg,6,D5
Bachelorette,11,11_CHRIS_S,Chris Strandburg,7,D1
Bachelorette,11,11_CLINT_A,Clint Arlis,2,R
Bachelorette,11,11_CLINT_A,Clint Arlis,3,EU
Bachelorette,11,11_CLINT_A,Clint Arlis,2,D1
Bachelorette,11,11_CLINT_A,Clint Arlis,3,D6
Bachelorette,11,11_COREY_S,Corey Stansell,4,E
Bachelorette,11,11_COREY_S,Corey Stansell,2,D8
Bachelorette,11,11_COREY_S,Corey Stansell,4,D8
Bachelorette,11,11_CORY_S,Cory Shivar,2,E
Bachelorette,11,11_DANIEL_F,Daniel Finney,2,E
Bachelorette,11,11_DANIEL_F,Daniel Finney,2,D8
Bachelorette,11,11_DAVID_X,David,1,E
Bachelorette,11,11_IAN_T,Ian Thomson,5,EQ
Bachelorette,11,11_IAN_T,Ian Thomson,2,D7
Bachelorette,11,11_IAN_T,Ian Thomson,4,D5
Bachelorette,11,11_IAN_T,Ian Thomson,5,D9
Bachelorette,11,11_JARED_H,Jared Haibon,4,R
Bachelorette,11,11_JARED_H,Jared Haibon,6,R
Bachelorette,11,11_JARED_H,Jared Haibon,7,E
Bachelorette,11,11_JARED_H,Jared Haibon,2,D8
Bachelorette,11,11_JARED_H,Jared Haibon,3,D6
Bachelorette,11,11_JARED_H,Jared Haibon,4,D1
Bachelorette,11,11_JARED_H,Jared Haibon,5,D9
Bachelorette,11,11_JARED_H,Jared Haibon,6,D5
Bachelorette,11,11_JARED_H,Jared Haibon,7,D1
Bachelorette,11,11_JARED_H,Jared Haibon,8,D1
Bachelorette,11,11_JJ_L,J.J. Lane III,2,R
Bachelorette,11,11_JJ_L,J.J. Lane III,6,ED
Bachelorette,11,11_JJ_L,J.J. Lane III,2,D7
Bachelorette,11,11_JJ_L,J.J. Lane III,3,D6
Bachelorette,11,11_JJ_L,J.J. Lane III,4,D8
Bachelorette,11,11_JJ_L,J.J. Lane III,5,D9
Bachelorette,11,11_JJ_L,J.J. Lane III,6,D2
Bachelorette,11,11_JOE_B,Joe Bailey,6,R
Bachelorette,11,11_JOE_B,Joe Bailey,7,ED
Bachelorette,11,11_JOE_B,Joe Bailey,2,D7
Bachelorette,11,11_JOE_B,Joe Bailey,3,D6
Bachelorette,11,11_JOE_B,Joe Bailey,4,D5
Bachelorette,11,11_JOE_B,Joe Bailey,6,D2
Bachelorette,11,11_JOE_B,Joe Bailey,7,D3
Bachelorette,11,11_JONATHAN_H,Jonathan Holloway,4,E
Bachelorette,11,11_JONATHAN_H,Jonathan Holloway,2,D7
Bachelorette,11,11_JONATHAN_H,Jonathan Holloway,3,D6
Bachelorette,11,11_JONATHAN_H,Jonathan Holloway,4,D8
Bachelorette,11,11_JOSH_S,Josh Seiter,1,E
Bachelorette,11,11_JOSHUA_A,Joshua Albers,5,E
Bachelorette,11,11_JOSHUA_A,Joshua Albers,2,D7
Bachelorette,11,11_JOSHUA_A,Joshua Albers,3,D6
Bachelorette,11,11_JOSHUA_A,Joshua Albers,4,D5
Bachelorette,11,11_JOSHUA_A,Joshua Albers,5,D9
Bachelorette,11,11_JUSTIN_R,Justin Reich,4,R
Bachelorette,11,11_JUSTIN_R,Justin Reich,5,E
Bachelorette,11,11_JUSTIN_R,Justin Reich,2,D8
Bachelorette,11,11_JUSTIN_R,Justin Reich,4,D8
Bachelorette,11,11_JUSTIN_R,Justin Reich,5,D9
Bachelorette,11,11_KUPAH_J,Kupah James,2,EU
Bachelorette,11,11_KUPAH_J,Kupah James,2,D8
Bachelorette,11,11_NICK_V,Nick Viall,5,R
Bachelorette,11,11_NICK_V,Nick Viall,6,R
Bachelorette,11,11_NICK_V,Nick Viall,9,E
Bachelorette,11,11_NICK_V,Nick Viall,5,D9
Bachelorette,11,11_NICK_V,Nick Viall,6,D1
Bachelorette,11,11_NICK_V,Nick Viall,7,D3
Bachelorette,11,11_NICK_V,Nick Viall,8,D1
Bachelorette,11,11_NICK_V,Nick Viall,9,D1
Bachelorette,11,11_RYAN_B,Ryan Beckett,4,E
Bachelorette,11,11_RYAN_B,Ryan Beckett,3,D6
Bachelorette,11,11_RYAN_B,Ryan Beckett,4,D8
Bachelorette,11,11_RYAN_M,Ryan McDill,1,EF
Bachelorette,11,11_SHAWN_B,Shawn Booth,1,R1
Bachelorette,11,11_SHAWN_B,Shawn Booth,3,R
Bachelorette,11,11_SHAWN_B,Shawn Booth,5,R
Bachelorette,11,11_SHAWN_B,Shawn Booth,9,W
Bachelorette,11,11_SHAWN_B,Shawn Booth,3,D6
Bachelorette,11,11_SHAWN_B,Shawn Booth,4,D8
Bachelorette,11,11_SHAWN_B,Shawn Booth,5,D1
Bachelorette,11,11_SHAWN_B,Shawn Booth,7,D3
Bachelorette,11,11_SHAWN_B,Shawn Booth,8,D1
Bachelorette,11,11_SHAWN_B,Shawn Booth,9,D1
Bachelorette,11,11_SHAWN_E,Shawn Evans,1,E
Bachelorette,11,11_TANNER_T,Tanner Tolbert,6,E
Bachelorette,11,11_TANNER_T,Tanner Tolbert,2,D8
Bachelorette,11,11_TANNER_T,Tanner Tolbert,3,D6
Bachelorette,11,11_TANNER_T,Tanner Tolbert,4,D8
Bachelorette,11,11_TANNER_T,Tanner Tolbert,5,D9
Bachelorette,11,11_TANNER_T,Tanner Tolbert,6,D5
Bachelorette,11,11_TONY_H,Tony Harris,3,EQ
Bachelorette,11,11_TONY_H,Tony Harris,2,D7
Bachelorette,11,11_TONY_H,Tony Harris,3,D6
Bachelor,12,12_ALYSSA_G,Alyssa Gill,1,E
Bachelor,12,12_AMANDA_P,Amanda Petterman,1,E
Bachelor,12,12_AMANDA_R,Amanda Rantuccio,1,R1
Bachelor,12,12_AMANDA_R,Amanda Rantuccio,4,R
Bachelor,12,12_AMANDA_R,Amanda Rantuccio,7,E
Bachelor,12,12_AMANDA_R,Amanda Rantuccio,2,D8
Bachelor,12,12_AMANDA_R,Amanda Rantuccio,3,D10
Bachelor,12,12_AMANDA_R,Amanda Rantuccio,4,D1
Bachelor,12,12_AMANDA_R,Amanda Rantuccio,5,D4
Bachelor,12,12_AMANDA_R,Amanda Rantuccio,6,D1
Bachelor,12,12_AMANDA_R,Amanda Rantuccio,7,D1
Bachelor,12,12_AMY_R,Amy,3,E
Bachelor,12,12_AMY_R,Amy,2,D7
Bachelor,12,12_AMY_R,Amy,3,D10
Bachelor,12,12_ASHLEE_W,Ashlee Williss,2,R
Bachelor,12,12_ASHLEE_W,Ashlee Williss,4,E
Bachelor,12,12_ASHLEE_W,Ashlee Williss,2,D8
Bachelor,12,12_ASHLEE_W,Ashlee Williss,3,D10
Bachelor,12,12_ASHLEE_W,Ashlee Williss,4,D6
Bachelor,12,12_CARRI_P,Carri Perrier,2,E
Bachelor,12,12_CARRI_P,Carri Perrier,2,D7
Bachelor,12,12_CHELSEA_W,Chelsea Wanstrath,2,R
Bachelor,12,12_CHELSEA_W,Chelsea Wanstrath,4,R
Bachelor,12,12_CHELSEA_W,Chelsea Wanstrath,8,E
